Observation,Data_Marking,Observation_Type_Value,Dimension_Hierarchy_1,Dimension_Name_1,Dimension_Value_1,Dimension_Hierarchy_2,Dimension_Name_2,Dimension_Value_2,Dimension_Hierarchy_3,Dimension_Name_3,Dimension_Value_3,Dimension_Hierarchy_4,Dimension_Name_4,Dimension_Value_4
675.0,,,time,Year,2016,UKWARD,Geography,W06000004,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007320
815.0,,,time,Year,2016,UKWARD,Geography,W06000004,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007322
1075.0,,,time,Year,2016,UKWARD,Geography,W06000004,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007323
460.0,,,time,Year,2016,UKWARD,Geography,W06000004,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007324
305.0,,,time,Year,2016,UKWARD,Geography,W06000004,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007325
140.0,,,time,Year,2016,UKWARD,Geography,W06000004,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012767
85.0,,,time,Year,2016,UKWARD,Geography,W06000004,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012768
15.0,,,time,Year,2016,UKWARD,Geography,W06000004,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012769
15.0,,,time,Year,2016,UKWARD,Geography,W06000004,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012770
5.0,,,time,Year,2016,UKWARD,Geography,W06000004,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012771
3590.0,,,time,Year,2016,UKWARD,Geography,W06000004,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0005220
855.0,,,time,Year,2016,UKWARD,Geography,W06000005,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007320
1175.0,,,time,Year,2016,UKWARD,Geography,W06000005,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007322
1525.0,,,time,Year,2016,UKWARD,Geography,W06000005,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007323
615.0,,,time,Year,2016,UKWARD,Geography,W06000005,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007324
370.0,,,time,Year,2016,UKWARD,Geography,W06000005,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007325
220.0,,,time,Year,2016,UKWARD,Geography,W06000005,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012767
135.0,,,time,Year,2016,UKWARD,Geography,W06000005,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012768
55.0,,,time,Year,2016,UKWARD,Geography,W06000005,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012769
50.0,,,time,Year,2016,UKWARD,Geography,W06000005,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012770
20.0,,,time,Year,2016,UKWARD,Geography,W06000005,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012771
5020.0,,,time,Year,2016,UKWARD,Geography,W06000005,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0005220
735.0,,,time,Year,2016,UKWARD,Geography,W06000006,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007320
910.0,,,time,Year,2016,UKWARD,Geography,W06000006,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007322
1195.0,,,time,Year,2016,UKWARD,Geography,W06000006,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007323
515.0,,,time,Year,2016,UKWARD,Geography,W06000006,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007324
295.0,,,time,Year,2016,UKWARD,Geography,W06000006,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007325
155.0,,,time,Year,2016,UKWARD,Geography,W06000006,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012767
95.0,,,time,Year,2016,UKWARD,Geography,W06000006,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012768
35.0,,,time,Year,2016,UKWARD,Geography,W06000006,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012769
40.0,,,time,Year,2016,UKWARD,Geography,W06000006,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012770
15.0,,,time,Year,2016,UKWARD,Geography,W06000006,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012771
3990.0,,,time,Year,2016,UKWARD,Geography,W06000006,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0005220
1320.0,,,time,Year,2016,UKWARD,Geography,W06000008,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007320
750.0,,,time,Year,2016,UKWARD,Geography,W06000008,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007322
1015.0,,,time,Year,2016,UKWARD,Geography,W06000008,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007323
480.0,,,time,Year,2016,UKWARD,Geography,W06000008,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007324
250.0,,,time,Year,2016,UKWARD,Geography,W06000008,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007325
105.0,,,time,Year,2016,UKWARD,Geography,W06000008,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012767
50.0,,,time,Year,2016,UKWARD,Geography,W06000008,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012768
15.0,,,time,Year,2016,UKWARD,Geography,W06000008,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012769
10.0,,,time,Year,2016,UKWARD,Geography,W06000008,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012770
0.0,,,time,Year,2016,UKWARD,Geography,W06000008,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012771
3995.0,,,time,Year,2016,UKWARD,Geography,W06000008,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0005220
1330.0,,,time,Year,2016,UKWARD,Geography,W06000009,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007320
1090.0,,,time,Year,2016,UKWARD,Geography,W06000009,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007322
1565.0,,,time,Year,2016,UKWARD,Geography,W06000009,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007323
785.0,,,time,Year,2016,UKWARD,Geography,W06000009,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007324
430.0,,,time,Year,2016,UKWARD,Geography,W06000009,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007325
175.0,,,time,Year,2016,UKWARD,Geography,W06000009,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012767
90.0,,,time,Year,2016,UKWARD,Geography,W06000009,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012768
35.0,,,time,Year,2016,UKWARD,Geography,W06000009,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012769
20.0,,,time,Year,2016,UKWARD,Geography,W06000009,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012770
5.0,,,time,Year,2016,UKWARD,Geography,W06000009,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012771
5525.0,,,time,Year,2016,UKWARD,Geography,W06000009,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0005220
2125.0,,,time,Year,2016,UKWARD,Geography,W06000010,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007320
1555.0,,,time,Year,2016,UKWARD,Geography,W06000010,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007322
2070.0,,,time,Year,2016,UKWARD,Geography,W06000010,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007323
880.0,,,time,Year,2016,UKWARD,Geography,W06000010,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007324
465.0,,,time,Year,2016,UKWARD,Geography,W06000010,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007325
260.0,,,time,Year,2016,UKWARD,Geography,W06000010,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012767
130.0,,,time,Year,2016,UKWARD,Geography,W06000010,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012768
50.0,,,time,Year,2016,UKWARD,Geography,W06000010,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012769
35.0,,,time,Year,2016,UKWARD,Geography,W06000010,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012770
10.0,,,time,Year,2016,UKWARD,Geography,W06000010,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012771
7580.0,,,time,Year,2016,UKWARD,Geography,W06000010,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0005220
985.0,,,time,Year,2016,UKWARD,Geography,W06000011,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007320
1360.0,,,time,Year,2016,UKWARD,Geography,W06000011,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007322
1895.0,,,time,Year,2016,UKWARD,Geography,W06000011,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007323
880.0,,,time,Year,2016,UKWARD,Geography,W06000011,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007324
465.0,,,time,Year,2016,UKWARD,Geography,W06000011,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007325
250.0,,,time,Year,2016,UKWARD,Geography,W06000011,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012767
175.0,,,time,Year,2016,UKWARD,Geography,W06000011,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012768
40.0,,,time,Year,2016,UKWARD,Geography,W06000011,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012769
45.0,,,time,Year,2016,UKWARD,Geography,W06000011,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012770
10.0,,,time,Year,2016,UKWARD,Geography,W06000011,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012771
6105.0,,,time,Year,2016,UKWARD,Geography,W06000011,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0005220
405.0,,,time,Year,2016,UKWARD,Geography,W06000012,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007320
695.0,,,time,Year,2016,UKWARD,Geography,W06000012,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007322
945.0,,,time,Year,2016,UKWARD,Geography,W06000012,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007323
425.0,,,time,Year,2016,UKWARD,Geography,W06000012,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007324
215.0,,,time,Year,2016,UKWARD,Geography,W06000012,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007325
125.0,,,time,Year,2016,UKWARD,Geography,W06000012,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012767
85.0,,,time,Year,2016,UKWARD,Geography,W06000012,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012768
40.0,,,time,Year,2016,UKWARD,Geography,W06000012,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012769
20.0,,,time,Year,2016,UKWARD,Geography,W06000012,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012770
10.0,,,time,Year,2016,UKWARD,Geography,W06000012,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012771
2965.0,,,time,Year,2016,UKWARD,Geography,W06000012,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0005220
585.0,,,time,Year,2016,UKWARD,Geography,W06000013,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007320
905.0,,,time,Year,2016,UKWARD,Geography,W06000013,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007322
1065.0,,,time,Year,2016,UKWARD,Geography,W06000013,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007323
470.0,,,time,Year,2016,UKWARD,Geography,W06000013,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007324
260.0,,,time,Year,2016,UKWARD,Geography,W06000013,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007325
150.0,,,time,Year,2016,UKWARD,Geography,W06000013,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012767
105.0,,,time,Year,2016,UKWARD,Geography,W06000013,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012768
35.0,,,time,Year,2016,UKWARD,Geography,W06000013,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012769
25.0,,,time,Year,2016,UKWARD,Geography,W06000013,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012770
5.0,,,time,Year,2016,UKWARD,Geography,W06000013,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012771
3605.0,,,time,Year,2016,UKWARD,Geography,W06000013,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0005220
700.0,,,time,Year,2016,UKWARD,Geography,W06000014,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007320
995.0,,,time,Year,2016,UKWARD,Geography,W06000014,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007322
1365.0,,,time,Year,2016,UKWARD,Geography,W06000014,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007323
530.0,,,time,Year,2016,UKWARD,Geography,W06000014,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007324
260.0,,,time,Year,2016,UKWARD,Geography,W06000014,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007325
140.0,,,time,Year,2016,UKWARD,Geography,W06000014,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012767
75.0,,,time,Year,2016,UKWARD,Geography,W06000014,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012768
20.0,,,time,Year,2016,UKWARD,Geography,W06000014,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012769
25.0,,,time,Year,2016,UKWARD,Geography,W06000014,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012770
0.0,,,time,Year,2016,UKWARD,Geography,W06000014,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012771
4110.0,,,time,Year,2016,UKWARD,Geography,W06000014,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0005220
1790.0,,,time,Year,2016,UKWARD,Geography,W06000015,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007320
2525.0,,,time,Year,2016,UKWARD,Geography,W06000015,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007322
3325.0,,,time,Year,2016,UKWARD,Geography,W06000015,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007323
1455.0,,,time,Year,2016,UKWARD,Geography,W06000015,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007324
785.0,,,time,Year,2016,UKWARD,Geography,W06000015,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007325
460.0,,,time,Year,2016,UKWARD,Geography,W06000015,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012767
315.0,,,time,Year,2016,UKWARD,Geography,W06000015,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012768
110.0,,,time,Year,2016,UKWARD,Geography,W06000015,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012769
95.0,,,time,Year,2016,UKWARD,Geography,W06000015,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012770
35.0,,,time,Year,2016,UKWARD,Geography,W06000015,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012771
10895.0,,,time,Year,2016,UKWARD,Geography,W06000015,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0005220
835.0,,,time,Year,2016,UKWARD,Geography,W06000016,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007320
1215.0,,,time,Year,2016,UKWARD,Geography,W06000016,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007322
1680.0,,,time,Year,2016,UKWARD,Geography,W06000016,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007323
705.0,,,time,Year,2016,UKWARD,Geography,W06000016,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007324
385.0,,,time,Year,2016,UKWARD,Geography,W06000016,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007325
195.0,,,time,Year,2016,UKWARD,Geography,W06000016,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012767
125.0,,,time,Year,2016,UKWARD,Geography,W06000016,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012768
55.0,,,time,Year,2016,UKWARD,Geography,W06000016,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012769
50.0,,,time,Year,2016,UKWARD,Geography,W06000016,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012770
10.0,,,time,Year,2016,UKWARD,Geography,W06000016,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012771
5255.0,,,time,Year,2016,UKWARD,Geography,W06000016,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0005220
665.0,,,time,Year,2016,UKWARD,Geography,W06000018,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007320
865.0,,,time,Year,2016,UKWARD,Geography,W06000018,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007322
1225.0,,,time,Year,2016,UKWARD,Geography,W06000018,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007323
500.0,,,time,Year,2016,UKWARD,Geography,W06000018,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007324
265.0,,,time,Year,2016,UKWARD,Geography,W06000018,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007325
150.0,,,time,Year,2016,UKWARD,Geography,W06000018,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012767
90.0,,,time,Year,2016,UKWARD,Geography,W06000018,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012768
40.0,,,time,Year,2016,UKWARD,Geography,W06000018,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012769
45.0,,,time,Year,2016,UKWARD,Geography,W06000018,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012770
10.0,,,time,Year,2016,UKWARD,Geography,W06000018,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012771
3855.0,,,time,Year,2016,UKWARD,Geography,W06000018,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0005220
155.0,,,time,Year,2016,UKWARD,Geography,W06000019,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007320
280.0,,,time,Year,2016,UKWARD,Geography,W06000019,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007322
405.0,,,time,Year,2016,UKWARD,Geography,W06000019,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007323
160.0,,,time,Year,2016,UKWARD,Geography,W06000019,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007324
90.0,,,time,Year,2016,UKWARD,Geography,W06000019,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007325
40.0,,,time,Year,2016,UKWARD,Geography,W06000019,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012767
25.0,,,time,Year,2016,UKWARD,Geography,W06000019,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012768
15.0,,,time,Year,2016,UKWARD,Geography,W06000019,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012769
15.0,,,time,Year,2016,UKWARD,Geography,W06000019,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012770
5.0,,,time,Year,2016,UKWARD,Geography,W06000019,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012771
1190.0,,,time,Year,2016,UKWARD,Geography,W06000019,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0005220
310.0,,,time,Year,2016,UKWARD,Geography,W06000020,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007320
460.0,,,time,Year,2016,UKWARD,Geography,W06000020,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007322
620.0,,,time,Year,2016,UKWARD,Geography,W06000020,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007323
285.0,,,time,Year,2016,UKWARD,Geography,W06000020,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007324
175.0,,,time,Year,2016,UKWARD,Geography,W06000020,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007325
100.0,,,time,Year,2016,UKWARD,Geography,W06000020,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012767
55.0,,,time,Year,2016,UKWARD,Geography,W06000020,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012768
25.0,,,time,Year,2016,UKWARD,Geography,W06000020,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012769
20.0,,,time,Year,2016,UKWARD,Geography,W06000020,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012770
5.0,,,time,Year,2016,UKWARD,Geography,W06000020,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012771
2055.0,,,time,Year,2016,UKWARD,Geography,W06000020,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0005220
980.0,,,time,Year,2016,UKWARD,Geography,W06000021,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007320
975.0,,,time,Year,2016,UKWARD,Geography,W06000021,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007322
1355.0,,,time,Year,2016,UKWARD,Geography,W06000021,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007323
520.0,,,time,Year,2016,UKWARD,Geography,W06000021,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007324
270.0,,,time,Year,2016,UKWARD,Geography,W06000021,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007325
120.0,,,time,Year,2016,UKWARD,Geography,W06000021,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012767
85.0,,,time,Year,2016,UKWARD,Geography,W06000021,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012768
25.0,,,time,Year,2016,UKWARD,Geography,W06000021,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012769
30.0,,,time,Year,2016,UKWARD,Geography,W06000021,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012770
10.0,,,time,Year,2016,UKWARD,Geography,W06000021,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012771
4370.0,,,time,Year,2016,UKWARD,Geography,W06000021,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0005220
685.0,,,time,Year,2016,UKWARD,Geography,W06000022,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007320
935.0,,,time,Year,2016,UKWARD,Geography,W06000022,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007322
1140.0,,,time,Year,2016,UKWARD,Geography,W06000022,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007323
455.0,,,time,Year,2016,UKWARD,Geography,W06000022,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007324
255.0,,,time,Year,2016,UKWARD,Geography,W06000022,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007325
135.0,,,time,Year,2016,UKWARD,Geography,W06000022,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012767
90.0,,,time,Year,2016,UKWARD,Geography,W06000022,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012768
35.0,,,time,Year,2016,UKWARD,Geography,W06000022,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012769
35.0,,,time,Year,2016,UKWARD,Geography,W06000022,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012770
20.0,,,time,Year,2016,UKWARD,Geography,W06000022,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012771
3785.0,,,time,Year,2016,UKWARD,Geography,W06000022,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0005220
2540.0,,,time,Year,2016,UKWARD,Geography,W06000023,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007320
1900.0,,,time,Year,2016,UKWARD,Geography,W06000023,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007322
2360.0,,,time,Year,2016,UKWARD,Geography,W06000023,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007323
970.0,,,time,Year,2016,UKWARD,Geography,W06000023,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007324
475.0,,,time,Year,2016,UKWARD,Geography,W06000023,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007325
220.0,,,time,Year,2016,UKWARD,Geography,W06000023,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012767
130.0,,,time,Year,2016,UKWARD,Geography,W06000023,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012768
40.0,,,time,Year,2016,UKWARD,Geography,W06000023,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012769
30.0,,,time,Year,2016,UKWARD,Geography,W06000023,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012770
5.0,,,time,Year,2016,UKWARD,Geography,W06000023,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0012771
8670.0,,,time,Year,2016,UKWARD,Geography,W06000023,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0005220
185.0,,,time,Year,2016,UKWARD,Geography,W06000024,CL_0000779,Entity type,CI_0011438,CL_0000782,Turnover size band,CI_0007320
