Observation,Data_Marking,Observation_Type_Value,Dimension_Hierarchy_1,Dimension_Name_1,Dimension_Value_1,Dimension_Hierarchy_2,Dimension_Name_2,Dimension_Value_2,Dimension_Hierarchy_3,Dimension_Name_3,Dimension_Value_3
16164.0,,,time,Year,2014,2015EUROSTATH,Geography,UKD33,CL_0000908,Component,CI_0021743
17030.0,,,time,Year,2015,2015EUROSTATH,Geography,UKD33,CL_0000908,Component,CI_0021743
16894.0,,,time,Year,1997,2015EUROSTATH,Geography,UKD33,CL_0000908,Component,CI_0021744
18182.0,,,time,Year,1998,2015EUROSTATH,Geography,UKD33,CL_0000908,Component,CI_0021744
19195.0,,,time,Year,1999,2015EUROSTATH,Geography,UKD33,CL_0000908,Component,CI_0021744
19391.0,,,time,Year,2000,2015EUROSTATH,Geography,UKD33,CL_0000908,Component,CI_0021744
21364.0,,,time,Year,2001,2015EUROSTATH,Geography,UKD33,CL_0000908,Component,CI_0021744
22524.0,,,time,Year,2002,2015EUROSTATH,Geography,UKD33,CL_0000908,Component,CI_0021744
23182.0,,,time,Year,2003,2015EUROSTATH,Geography,UKD33,CL_0000908,Component,CI_0021744
25126.0,,,time,Year,2004,2015EUROSTATH,Geography,UKD33,CL_0000908,Component,CI_0021744
25694.0,,,time,Year,2005,2015EUROSTATH,Geography,UKD33,CL_0000908,Component,CI_0021744
27215.0,,,time,Year,2006,2015EUROSTATH,Geography,UKD33,CL_0000908,Component,CI_0021744
28081.0,,,time,Year,2007,2015EUROSTATH,Geography,UKD33,CL_0000908,Component,CI_0021744
27566.0,,,time,Year,2008,2015EUROSTATH,Geography,UKD33,CL_0000908,Component,CI_0021744
28083.0,,,time,Year,2009,2015EUROSTATH,Geography,UKD33,CL_0000908,Component,CI_0021744
28086.0,,,time,Year,2010,2015EUROSTATH,Geography,UKD33,CL_0000908,Component,CI_0021744
27174.0,,,time,Year,2011,2015EUROSTATH,Geography,UKD33,CL_0000908,Component,CI_0021744
27919.0,,,time,Year,2012,2015EUROSTATH,Geography,UKD33,CL_0000908,Component,CI_0021744
30081.0,,,time,Year,2013,2015EUROSTATH,Geography,UKD33,CL_0000908,Component,CI_0021744
31072.0,,,time,Year,2014,2015EUROSTATH,Geography,UKD33,CL_0000908,Component,CI_0021744
32114.0,,,time,Year,2015,2015EUROSTATH,Geography,UKD33,CL_0000908,Component,CI_0021744
103.8,,,time,Year,1997,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021745
106.3,,,time,Year,1998,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021745
109.5,,,time,Year,1999,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021745
107.7,,,time,Year,2000,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021745
112.9,,,time,Year,2001,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021745
114.1,,,time,Year,2002,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021745
112.3,,,time,Year,2003,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021745
116.3,,,time,Year,2004,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021745
113.5,,,time,Year,2005,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021745
114.1,,,time,Year,2006,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021745
113.1,,,time,Year,2007,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021745
111.1,,,time,Year,2008,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021745
113.2,,,time,Year,2009,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021745
112.9,,,time,Year,2010,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021745
110.0,,,time,Year,2011,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021745
109.3,,,time,Year,2012,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021745
112.1,,,time,Year,2013,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021745
110.1,,,time,Year,2014,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021745
110.3,,,time,Year,2015,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021745
6480.0,,,time,Year,1997,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021743
6886.0,,,time,Year,1998,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021743
7273.0,,,time,Year,1999,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021743
7448.0,,,time,Year,2000,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021743
8045.0,,,time,Year,2001,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021743
8495.0,,,time,Year,2002,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021743
8900.0,,,time,Year,2003,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021743
9657.0,,,time,Year,2004,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021743
9953.0,,,time,Year,2005,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021743
10563.0,,,time,Year,2006,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021743
11029.0,,,time,Year,2007,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021743
11128.0,,,time,Year,2008,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021743
11170.0,,,time,Year,2009,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021743
11413.0,,,time,Year,2010,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021743
11424.0,,,time,Year,2011,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021743
11751.0,,,time,Year,2012,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021743
12543.0,,,time,Year,2013,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021743
12972.0,,,time,Year,2014,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021743
13394.0,,,time,Year,2015,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021743
14815.0,,,time,Year,1997,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021744
15801.0,,,time,Year,1998,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021744
16799.0,,,time,Year,1999,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021744
17322.0,,,time,Year,2000,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021744
18835.0,,,time,Year,2001,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021744
19878.0,,,time,Year,2002,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021744
20681.0,,,time,Year,2003,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021744
22352.0,,,time,Year,2004,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021744
22883.0,,,time,Year,2005,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021744
24045.0,,,time,Year,2006,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021744
24906.0,,,time,Year,2007,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021744
24854.0,,,time,Year,2008,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021744
24712.0,,,time,Year,2009,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021744
24970.0,,,time,Year,2010,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021744
24751.0,,,time,Year,2011,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021744
25241.0,,,time,Year,2012,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021744
26733.0,,,time,Year,2013,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021744
27337.0,,,time,Year,2014,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021744
27968.0,,,time,Year,2015,2015EUROSTATH,Geography,UKD34,CL_0000908,Component,CI_0021744
81.5,,,time,Year,1997,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021745
81.9,,,time,Year,1998,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021745
84.3,,,time,Year,1999,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021745
83.2,,,time,Year,2000,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021745
84.1,,,time,Year,2001,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021745
84.1,,,time,Year,2002,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021745
83.2,,,time,Year,2003,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021745
85.6,,,time,Year,2004,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021745
84.7,,,time,Year,2005,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021745
84.7,,,time,Year,2006,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021745
84.6,,,time,Year,2007,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021745
84.4,,,time,Year,2008,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021745
86.2,,,time,Year,2009,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021745
84.6,,,time,Year,2010,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021745
81.5,,,time,Year,2011,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021745
81.3,,,time,Year,2012,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021745
79.2,,,time,Year,2013,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021745
75.1,,,time,Year,2014,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021745
74.2,,,time,Year,2015,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021745
5844.0,,,time,Year,1997,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021743
6111.0,,,time,Year,1998,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021743
6454.0,,,time,Year,1999,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021743
6654.0,,,time,Year,2000,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021743
6982.0,,,time,Year,2001,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021743
7282.0,,,time,Year,2002,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021743
7607.0,,,time,Year,2003,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021743
8165.0,,,time,Year,2004,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021743
8447.0,,,time,Year,2005,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021743
8836.0,,,time,Year,2006,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021743
9227.0,,,time,Year,2007,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021743
9397.0,,,time,Year,2008,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021743
9400.0,,,time,Year,2009,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021743
9374.0,,,time,Year,2010,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021743
9224.0,,,time,Year,2011,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021743
9465.0,,,time,Year,2012,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021743
9552.0,,,time,Year,2013,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021743
9460.0,,,time,Year,2014,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021743
9603.0,,,time,Year,2015,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021743
11632.0,,,time,Year,1997,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021744
12171.0,,,time,Year,1998,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021744
12925.0,,,time,Year,1999,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021744
13379.0,,,time,Year,2000,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021744
14030.0,,,time,Year,2001,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021744
14661.0,,,time,Year,2002,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021744
15324.0,,,time,Year,2003,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021744
16460.0,,,time,Year,2004,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021744
17077.0,,,time,Year,2005,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021744
17861.0,,,time,Year,2006,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021744
18615.0,,,time,Year,2007,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021744
18876.0,,,time,Year,2008,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021744
18813.0,,,time,Year,2009,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021744
18696.0,,,time,Year,2010,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021744
18338.0,,,time,Year,2011,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021744
18775.0,,,time,Year,2012,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021744
18891.0,,,time,Year,2013,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021744
18640.0,,,time,Year,2014,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021744
18814.0,,,time,Year,2015,2015EUROSTATH,Geography,UKD35,CL_0000908,Component,CI_0021744
68.3,,,time,Year,1997,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021745
68.3,,,time,Year,1998,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021745
68.7,,,time,Year,1999,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021745
65.0,,,time,Year,2000,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021745
65.2,,,time,Year,2001,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021745
64.8,,,time,Year,2002,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021745
65.7,,,time,Year,2003,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021745
64.9,,,time,Year,2004,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021745
65.8,,,time,Year,2005,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021745
66.4,,,time,Year,2006,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021745
65.4,,,time,Year,2007,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021745
64.6,,,time,Year,2008,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021745
62.9,,,time,Year,2009,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021745
63.4,,,time,Year,2010,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021745
61.4,,,time,Year,2011,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021745
62.0,,,time,Year,2012,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021745
62.0,,,time,Year,2013,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021745
60.9,,,time,Year,2014,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021745
62.2,,,time,Year,2015,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021745
5479.0,,,time,Year,1997,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021743
5707.0,,,time,Year,1998,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021743
5925.0,,,time,Year,1999,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021743
5870.0,,,time,Year,2000,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021743
6118.0,,,time,Year,2001,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021743
6378.0,,,time,Year,2002,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021743
6865.0,,,time,Year,2003,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021743
7102.0,,,time,Year,2004,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021743
7576.0,,,time,Year,2005,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021743
8051.0,,,time,Year,2006,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021743
8324.0,,,time,Year,2007,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021743
8410.0,,,time,Year,2008,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021743
8069.0,,,time,Year,2009,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021743
8290.0,,,time,Year,2010,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021743
8223.0,,,time,Year,2011,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021743
8564.0,,,time,Year,2012,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021743
8857.0,,,time,Year,2013,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021743
9091.0,,,time,Year,2014,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021743
9524.0,,,time,Year,2015,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021743
9753.0,,,time,Year,1997,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021744
10145.0,,,time,Year,1998,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021744
10535.0,,,time,Year,1999,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021744
10443.0,,,time,Year,2000,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021744
10872.0,,,time,Year,2001,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021744
11295.0,,,time,Year,2002,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021744
12094.0,,,time,Year,2003,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021744
12472.0,,,time,Year,2004,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021744
13264.0,,,time,Year,2005,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021744
14006.0,,,time,Year,2006,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021744
14408.0,,,time,Year,2007,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021744
14439.0,,,time,Year,2008,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021744
13737.0,,,time,Year,2009,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021744
14017.0,,,time,Year,2010,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021744
13810.0,,,time,Year,2011,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021744
14330.0,,,time,Year,2012,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021744
14768.0,,,time,Year,2013,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021744
15116.0,,,time,Year,2014,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021744
15778.0,,,time,Year,2015,2015EUROSTATH,Geography,UKD36,CL_0000908,Component,CI_0021744
68.2,,,time,Year,1997,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021745
68.1,,,time,Year,1998,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021745
68.8,,,time,Year,1999,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021745
65.1,,,time,Year,2000,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021745
65.3,,,time,Year,2001,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021745
65.2,,,time,Year,2002,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021745
66.1,,,time,Year,2003,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021745
65.1,,,time,Year,2004,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021745
66.0,,,time,Year,2005,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021745
66.5,,,time,Year,2006,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021745
65.6,,,time,Year,2007,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021745
63.7,,,time,Year,2008,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021745
63.1,,,time,Year,2009,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021745
63.0,,,time,Year,2010,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021745
62.5,,,time,Year,2011,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021745
63.4,,,time,Year,2012,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021745
63.3,,,time,Year,2013,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021745
62.0,,,time,Year,2014,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021745
62.7,,,time,Year,2015,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021745
5868.0,,,time,Year,1997,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021743
6113.0,,,time,Year,1998,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021743
6381.0,,,time,Year,1999,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021743
6330.0,,,time,Year,2000,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021743
6602.0,,,time,Year,2001,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021743
6892.0,,,time,Year,2002,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021743
7396.0,,,time,Year,2003,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021743
7604.0,,,time,Year,2004,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021743
8087.0,,,time,Year,2005,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021743
8547.0,,,time,Year,2006,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021743
8830.0,,,time,Year,2007,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021743
8757.0,,,time,Year,2008,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021743
8489.0,,,time,Year,2009,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021743
8630.0,,,time,Year,2010,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021743
8747.0,,,time,Year,2011,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021743
9145.0,,,time,Year,2012,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021743
9442.0,,,time,Year,2013,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021743
9691.0,,,time,Year,2014,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021743
10054.0,,,time,Year,2015,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021743
9738.0,,,time,Year,1997,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021744
10126.0,,,time,Year,1998,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021744
10558.0,,,time,Year,1999,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021744
10461.0,,,time,Year,2000,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021744
10901.0,,,time,Year,2001,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021744
11369.0,,,time,Year,2002,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021744
12176.0,,,time,Year,2003,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021744
12522.0,,,time,Year,2004,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021744
13312.0,,,time,Year,2005,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021744
14019.0,,,time,Year,2006,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021744
14432.0,,,time,Year,2007,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021744
14249.0,,,time,Year,2008,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021744
13759.0,,,time,Year,2009,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021744
13935.0,,,time,Year,2010,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021744
14052.0,,,time,Year,2011,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021744
14654.0,,,time,Year,2012,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021744
15084.0,,,time,Year,2013,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021744
15403.0,,,time,Year,2014,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021744
15885.0,,,time,Year,2015,2015EUROSTATH,Geography,UKD37,CL_0000908,Component,CI_0021744
79.6,,,time,Year,1997,2015EUROSTATH,Geography,UKD41,CL_0000908,Component,CI_0021745
78.2,,,time,Year,1998,2015EUROSTATH,Geography,UKD41,CL_0000908,Component,CI_0021745
79.5,,,time,Year,1999,2015EUROSTATH,Geography,UKD41,CL_0000908,Component,CI_0021745
76.4,,,time,Year,2000,2015EUROSTATH,Geography,UKD41,CL_0000908,Component,CI_0021745
72.9,,,time,Year,2001,2015EUROSTATH,Geography,UKD41,CL_0000908,Component,CI_0021745
72.0,,,time,Year,2002,2015EUROSTATH,Geography,UKD41,CL_0000908,Component,CI_0021745
73.1,,,time,Year,2003,2015EUROSTATH,Geography,UKD41,CL_0000908,Component,CI_0021745
75.5,,,time,Year,2004,2015EUROSTATH,Geography,UKD41,CL_0000908,Component,CI_0021745
73.3,,,time,Year,2005,2015EUROSTATH,Geography,UKD41,CL_0000908,Component,CI_0021745
70.5,,,time,Year,2006,2015EUROSTATH,Geography,UKD41,CL_0000908,Component,CI_0021745
74.1,,,time,Year,2007,2015EUROSTATH,Geography,UKD41,CL_0000908,Component,CI_0021745
75.0,,,time,Year,2008,2015EUROSTATH,Geography,UKD41,CL_0000908,Component,CI_0021745
70.4,,,time,Year,2009,2015EUROSTATH,Geography,UKD41,CL_0000908,Component,CI_0021745
68.8,,,time,Year,2010,2015EUROSTATH,Geography,UKD41,CL_0000908,Component,CI_0021745
70.1,,,time,Year,2011,2015EUROSTATH,Geography,UKD41,CL_0000908,Component,CI_0021745
71.1,,,time,Year,2012,2015EUROSTATH,Geography,UKD41,CL_0000908,Component,CI_0021745
73.7,,,time,Year,2013,2015EUROSTATH,Geography,UKD41,CL_0000908,Component,CI_0021745
72.8,,,time,Year,2014,2015EUROSTATH,Geography,UKD41,CL_0000908,Component,CI_0021745
73.2,,,time,Year,2015,2015EUROSTATH,Geography,UKD41,CL_0000908,Component,CI_0021745
1576.0,,,time,Year,1997,2015EUROSTATH,Geography,UKD41,CL_0000908,Component,CI_0021743
1623.0,,,time,Year,1998,2015EUROSTATH,Geography,UKD41,CL_0000908,Component,CI_0021743
1687.0,,,time,Year,1999,2015EUROSTATH,Geography,UKD41,CL_0000908,Component,CI_0021743
1696.0,,,time,Year,2000,2015EUROSTATH,Geography,UKD41,CL_0000908,Component,CI_0021743
1685.0,,,time,Year,2001,2015EUROSTATH,Geography,UKD41,CL_0000908,Component,CI_0021743
