Observation,Data_Marking,Observation_Type_Value,Dimension_Hierarchy_1,Dimension_Name_1,Dimension_Value_1,Dimension_Hierarchy_2,Dimension_Name_2,Dimension_Value_2,Dimension_Hierarchy_3,Dimension_Name_3,Dimension_Value_3,Dimension_Hierarchy_4,Dimension_Name_4,Dimension_Value_4
339962.0,,,time,Year,2013,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005560
332544.0,,,time,Year,2014,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005560
336114.0,,,time,Year,2015,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005560
337350.0,,,time,Year,2016,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005560
338310.0,,,time,Year,2017,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005560
339082.0,,,time,Year,2018,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005560
339423.0,,,time,Year,2019,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005560
339430.0,,,time,Year,2020,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005560
339079.0,,,time,Year,2021,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005560
338499.0,,,time,Year,2022,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005560
337865.0,,,time,Year,2023,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005560
337146.0,,,time,Year,2024,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005560
336304.0,,,time,Year,2025,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005560
335431.0,,,time,Year,2026,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005560
334582.0,,,time,Year,2027,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005560
333786.0,,,time,Year,2028,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005560
333106.0,,,time,Year,2029,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005560
332580.0,,,time,Year,2030,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005560
332260.0,,,time,Year,2031,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005560
332227.0,,,time,Year,2032,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005560
332509.0,,,time,Year,2033,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005560
333132.0,,,time,Year,2034,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005560
334153.0,,,time,Year,2035,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005560
335570.0,,,time,Year,2036,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005560
337364.0,,,time,Year,2037,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005560
350367.0,,,time,Year,2012,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005559
357168.0,,,time,Year,2013,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005559
349077.0,,,time,Year,2014,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005559
352815.0,,,time,Year,2015,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005559
354125.0,,,time,Year,2016,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005559
355134.0,,,time,Year,2017,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005559
355951.0,,,time,Year,2018,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005559
356310.0,,,time,Year,2019,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005559
356326.0,,,time,Year,2020,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005559
355962.0,,,time,Year,2021,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005559
355359.0,,,time,Year,2022,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005559
354696.0,,,time,Year,2023,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005559
353945.0,,,time,Year,2024,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005559
353066.0,,,time,Year,2025,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005559
352154.0,,,time,Year,2026,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005559
351266.0,,,time,Year,2027,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005559
350434.0,,,time,Year,2028,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005559
349724.0,,,time,Year,2029,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005559
349173.0,,,time,Year,2030,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005559
348841.0,,,time,Year,2031,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005559
348808.0,,,time,Year,2032,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005559
349107.0,,,time,Year,2033,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005559
349763.0,,,time,Year,2034,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005559
350834.0,,,time,Year,2035,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005559
352325.0,,,time,Year,2036,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005559
354209.0,,,time,Year,2037,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000071,CL_0000712,Sex,CI_0005559
674386.0,,,time,Year,2012,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005466
685202.0,,,time,Year,2013,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005466
698339.0,,,time,Year,2014,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005466
682812.0,,,time,Year,2015,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005466
690572.0,,,time,Year,2016,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005466
692815.0,,,time,Year,2017,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005466
694858.0,,,time,Year,2018,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005466
696231.0,,,time,Year,2019,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005466
696934.0,,,time,Year,2020,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005466
696960.0,,,time,Year,2021,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005466
696248.0,,,time,Year,2022,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005466
695069.0,,,time,Year,2023,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005466
693775.0,,,time,Year,2024,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005466
692308.0,,,time,Year,2025,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005466
690590.0,,,time,Year,2026,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005466
688807.0,,,time,Year,2027,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005466
687073.0,,,time,Year,2028,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005466
685448.0,,,time,Year,2029,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005466
684060.0,,,time,Year,2030,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005466
682985.0,,,time,Year,2031,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005466
682335.0,,,time,Year,2032,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005466
682270.0,,,time,Year,2033,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005466
682853.0,,,time,Year,2034,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005466
684134.0,,,time,Year,2035,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005466
686226.0,,,time,Year,2036,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005466
689136.0,,,time,Year,2037,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005466
329489.0,,,time,Year,2012,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005560
334181.0,,,time,Year,2013,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005560
340500.0,,,time,Year,2014,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005560
333074.0,,,time,Year,2015,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005560
336861.0,,,time,Year,2016,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005560
337951.0,,,time,Year,2017,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005560
338946.0,,,time,Year,2018,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005560
339614.0,,,time,Year,2019,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005560
339956.0,,,time,Year,2020,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005560
339965.0,,,time,Year,2021,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005560
339615.0,,,time,Year,2022,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005560
339037.0,,,time,Year,2023,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005560
338404.0,,,time,Year,2024,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005560
337687.0,,,time,Year,2025,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005560
336846.0,,,time,Year,2026,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005560
335974.0,,,time,Year,2027,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005560
335126.0,,,time,Year,2028,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005560
334332.0,,,time,Year,2029,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005560
333653.0,,,time,Year,2030,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005560
333128.0,,,time,Year,2031,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005560
332809.0,,,time,Year,2032,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005560
332776.0,,,time,Year,2033,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005560
333059.0,,,time,Year,2034,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005560
333683.0,,,time,Year,2035,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005560
334704.0,,,time,Year,2036,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005560
336122.0,,,time,Year,2037,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005560
344897.0,,,time,Year,2012,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005559
351021.0,,,time,Year,2013,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005559
357839.0,,,time,Year,2014,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005559
349738.0,,,time,Year,2015,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005559
353711.0,,,time,Year,2016,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005559
354864.0,,,time,Year,2017,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005559
355912.0,,,time,Year,2018,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005559
356617.0,,,time,Year,2019,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005559
356978.0,,,time,Year,2020,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005559
356995.0,,,time,Year,2021,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005559
356633.0,,,time,Year,2022,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005559
356032.0,,,time,Year,2023,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005559
355371.0,,,time,Year,2024,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005559
354621.0,,,time,Year,2025,2012WARDH,Geographic_Hierarchy,E92000001,CL_0000667,Age,CI_0000070,CL_0000712,Sex,CI_0005559
