Observation,Data_Marking,Observation_Type_Value,Dimension_Hierarchy_1,Dimension_Name_1,Dimension_Value_1,Dimension_Hierarchy_2,Dimension_Name_2,Dimension_Value_2,Dimension_Hierarchy_3,Dimension_Name_3,Dimension_Value_3,Dimension_Hierarchy_4,Dimension_Name_4,Dimension_Value_4,Dimension_Hierarchy_5,Dimension_Name_5,Dimension_Value_5
7.3842,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,32,,sex,Male
17.2299,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,32,,sex,Female
11.0763,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,33,,sex,Male
3.6921,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,33,,sex,Female
9.8456,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,34,,sex,Male
8.6149,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,34,,sex,Female
7.3842,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,35,,sex,Male
4.9228,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,35,,sex,Female
6.1535,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,36,,sex,Male
2.4614,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,36,,sex,Female
6.1535,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,37,,sex,Male
6.1535,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,37,,sex,Female
9.8456,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,38,,sex,Male
1.2307,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,38,,sex,Female
2.4614,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,39,,sex,Male
1.2307,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,39,,sex,Female
8.6149,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,40,,sex,Male
4.9228,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,40,,sex,Female
9.8456,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,41,,sex,Male
4.9228,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,41,,sex,Female
6.1535,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,42,,sex,Male
1.2307,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,42,,sex,Female
3.6921,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,43,,sex,Male
2.4614,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,43,,sex,Female
2.4614,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,44,,sex,Male
2.4614,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,44,,sex,Female
6.1535,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,45,,sex,Male
2.4614,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,45,,sex,Female
6.1535,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,46,,sex,Male
3.6921,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,46,,sex,Female
7.3842,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,47,,sex,Male
6.1535,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,47,,sex,Female
1.2307,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,48,,sex,Male
3.6921,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,49,,sex,Male
2.4614,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,49,,sex,Female
2.4614,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,50,,sex,Male
4.9228,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,50,,sex,Female
6.1535,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,51,,sex,Male
3.6921,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,51,,sex,Female
4.9228,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,52,,sex,Male
1.2307,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,53,,sex,Male
2.4614,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,53,,sex,Female
2.4614,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,54,,sex,Male
1.2307,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,55,,sex,Male
4.9228,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,55,,sex,Female
3.6921,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,56,,sex,Male
1.2307,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,56,,sex,Female
4.9228,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,57,,sex,Male
1.2307,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,57,,sex,Female
3.6921,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,58,,sex,Male
1.2307,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,58,,sex,Female
1.2307,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,59,,sex,Male
2.4614,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,60,,sex,Male
4.9228,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,61,,sex,Male
1.2307,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,61,,sex,Female
3.6921,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,62,,sex,Female
2.4614,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,63,,sex,Female
1.2307,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,64,,sex,Male
1.2307,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,64,,sex,Female
3.6921,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,65,,sex,Male
1.2307,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,65,,sex,Female
2.4614,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,67,,sex,Female
1.2307,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,68,,sex,Male
2.4614,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,68,,sex,Female
1.2307,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,69,,sex,Male
1.2307,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,71,,sex,Male
1.2307,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,72,,sex,Female
1.2307,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,73,,sex,Male
1.2307,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,73,,sex,Female
1.2307,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,75,,sex,Male
1.2307,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,76,,sex,Female
1.2307,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,78,,sex,Female
1.2307,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,79,,sex,Male
1.2307,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,83,,sex,Female
1.2307,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,87,,sex,Female
1.2307,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,90,,sex,Male
1.2307,,,time,Year,2012,2011WARDH,Leaving,E07000223,2011WARDH,Arriving,E06000043,,age,93,,sex,Male
