Observation,Data_Marking,Observation_Type_Value,Dimension_Hierarchy_1,Dimension_Name_1,Dimension_Value_1,Dimension_Hierarchy_2,Dimension_Name_2,Dimension_Value_2,Dimension_Hierarchy_3,Dimension_Name_3,Dimension_Value_3,Dimension_Hierarchy_4,Dimension_Name_4,Dimension_Value_4,Dimension_Hierarchy_5,Dimension_Name_5,Dimension_Value_5,Dimension_Hierarchy_6,Dimension_Name_6,Dimension_Value_6
1660.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012767,CL_0000777,Sic07,CI_0011514
2380.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012767,CL_0000777,Sic07,CI_0011516
9190.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012767,CL_0000777,Sic07,CI_0011518
7195.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012767,CL_0000777,Sic07,CI_0011520
0.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012767,CL_0000777,Sic07,CI_0011522
1000.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012767,CL_0000777,Sic07,CI_0007306
3650.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012767,CL_0000777,Sic07,CI_0011524
2670.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012767,CL_0000777,Sic07,CI_0011526
84075.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012767,CL_0000777,Sic07,CI_0005220
910.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012768,CL_0000777,Sic07,CI_0011437
8435.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012768,CL_0000777,Sic07,CI_0011498
8330.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012768,CL_0000777,Sic07,CI_0011500
2380.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012768,CL_0000777,Sic07,CI_0011502
9015.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012768,CL_0000777,Sic07,CI_0011504
4575.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012768,CL_0000777,Sic07,CI_0011506
2570.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012768,CL_0000777,Sic07,CI_0011508
2140.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012768,CL_0000777,Sic07,CI_0011510
3245.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012768,CL_0000777,Sic07,CI_0011512
1255.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012768,CL_0000777,Sic07,CI_0011514
1340.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012768,CL_0000777,Sic07,CI_0011516
5915.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012768,CL_0000777,Sic07,CI_0011518
5070.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012768,CL_0000777,Sic07,CI_0011520
0.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012768,CL_0000777,Sic07,CI_0011522
635.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012768,CL_0000777,Sic07,CI_0007306
2850.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012768,CL_0000777,Sic07,CI_0011524
1560.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012768,CL_0000777,Sic07,CI_0011526
60225.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012768,CL_0000777,Sic07,CI_0005220
280.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012769,CL_0000777,Sic07,CI_0011437
3920.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012769,CL_0000777,Sic07,CI_0011498
2925.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012769,CL_0000777,Sic07,CI_0011500
940.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012769,CL_0000777,Sic07,CI_0011502
4160.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012769,CL_0000777,Sic07,CI_0011504
1360.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012769,CL_0000777,Sic07,CI_0011506
1105.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012769,CL_0000777,Sic07,CI_0011508
680.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012769,CL_0000777,Sic07,CI_0011510
1335.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012769,CL_0000777,Sic07,CI_0011512
610.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012769,CL_0000777,Sic07,CI_0011514
540.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012769,CL_0000777,Sic07,CI_0011516
2220.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012769,CL_0000777,Sic07,CI_0011518
1985.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012769,CL_0000777,Sic07,CI_0011520
0.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012769,CL_0000777,Sic07,CI_0011522
185.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012769,CL_0000777,Sic07,CI_0007306
770.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012769,CL_0000777,Sic07,CI_0011524
530.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012769,CL_0000777,Sic07,CI_0011526
23545.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012769,CL_0000777,Sic07,CI_0005220
185.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012770,CL_0000777,Sic07,CI_0011437
4100.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012770,CL_0000777,Sic07,CI_0011498
1975.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012770,CL_0000777,Sic07,CI_0011500
990.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012770,CL_0000777,Sic07,CI_0011502
4015.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012770,CL_0000777,Sic07,CI_0011504
970.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012770,CL_0000777,Sic07,CI_0011506
1060.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012770,CL_0000777,Sic07,CI_0011508
575.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012770,CL_0000777,Sic07,CI_0011510
1240.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012770,CL_0000777,Sic07,CI_0011512
795.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012770,CL_0000777,Sic07,CI_0011514
460.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012770,CL_0000777,Sic07,CI_0011516
1830.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012770,CL_0000777,Sic07,CI_0011518
1805.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012770,CL_0000777,Sic07,CI_0011520
0.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012770,CL_0000777,Sic07,CI_0011522
160.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012770,CL_0000777,Sic07,CI_0007306
375.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012770,CL_0000777,Sic07,CI_0011524
410.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012770,CL_0000777,Sic07,CI_0011526
20945.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012770,CL_0000777,Sic07,CI_0005220
35.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012771,CL_0000777,Sic07,CI_0011437
1385.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012771,CL_0000777,Sic07,CI_0011498
410.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012771,CL_0000777,Sic07,CI_0011500
355.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012771,CL_0000777,Sic07,CI_0011502
1150.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012771,CL_0000777,Sic07,CI_0011504
385.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012771,CL_0000777,Sic07,CI_0011506
365.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012771,CL_0000777,Sic07,CI_0011508
135.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012771,CL_0000777,Sic07,CI_0011510
425.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012771,CL_0000777,Sic07,CI_0011512
620.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012771,CL_0000777,Sic07,CI_0011514
135.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012771,CL_0000777,Sic07,CI_0011516
540.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012771,CL_0000777,Sic07,CI_0011518
490.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012771,CL_0000777,Sic07,CI_0011520
0.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012771,CL_0000777,Sic07,CI_0011522
25.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012771,CL_0000777,Sic07,CI_0007306
55.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012771,CL_0000777,Sic07,CI_0011524
110.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012771,CL_0000777,Sic07,CI_0011526
6620.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0012771,CL_0000777,Sic07,CI_0005220
19320.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0005220,CL_0000777,Sic07,CI_0011437
118055.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0005220,CL_0000777,Sic07,CI_0011498
222330.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0005220,CL_0000777,Sic07,CI_0011500
44845.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0005220,CL_0000777,Sic07,CI_0011502
84975.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0005220,CL_0000777,Sic07,CI_0011504
115225.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0005220,CL_0000777,Sic07,CI_0011506
65775.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0005220,CL_0000777,Sic07,CI_0011508
83775.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0005220,CL_0000777,Sic07,CI_0011510
195295.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0005220,CL_0000777,Sic07,CI_0011512
38335.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0005220,CL_0000777,Sic07,CI_0011514
62620.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0005220,CL_0000777,Sic07,CI_0011516
384075.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0005220,CL_0000777,Sic07,CI_0011518
151835.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0005220,CL_0000777,Sic07,CI_0011520
40.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0005220,CL_0000777,Sic07,CI_0011522
25725.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0005220,CL_0000777,Sic07,CI_0007306
63055.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0005220,CL_0000777,Sic07,CI_0011524
81220.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0005220,CL_0000777,Sic07,CI_0011526
1756500.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007200,CL_0000782,Turnover size band,CI_0005220,CL_0000777,Sic07,CI_0005220
28470.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011437
6145.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011498
15530.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011500
3170.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011502
3990.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011504
6275.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011506
7800.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011508
1170.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011510
4335.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011512
100.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011514
4370.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011516
15945.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011518
7180.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011520
0.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011522
775.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0007306
300.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011524
14725.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0011526
120280.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0007320,CL_0000777,Sic07,CI_0005220
15255.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011437
5210.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011498
17915.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011500
4430.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011502
2740.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011504
9855.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011506
6125.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011508
14275.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011510
2840.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011512
95.0,,,time,Year,2016,2011STATH,Geography,K02000001,CL_0000779,Entity type,CI_0011438,CL_0000781,Legal status,CI_0007201,CL_0000782,Turnover size band,CI_0007322,CL_0000777,Sic07,CI_0011514
